"GM18558","GM18960","GM19240","Guchi","Jaqo","Jingjing"
"ENSG00000136875",41,42,61,21,38,10
"ENSG00000101782",50,47,48,21,34,16
"ENSG00000197798",13,16,26,12,16,18
"ENSG00000156599",35,45,36,16,34,17
"ENSG00000133103",14,13,37,9,15,12
"ENSG00000125450",29,56,56,34,29,43
"ENSG00000177169",4,6,1,2,7,5
"ENSG00000115825",7,12,24,18,16,11
"ENSG00000120694",199,391,144,136,119,42
"ENSG00000188342",58,49,40,21,20,10
"ENSG00000119383",25,31,71,30,19,14
"ENSG00000167604",36,21,17,4,17,13
"ENSG00000162062",3,10,1,2,3,15
"ENSG00000105447",34,40,22,4,12,15
"ENSG00000160445",20,20,16,9,17,6
"ENSG00000125457",16,27,29,7,9,14
"ENSG00000117410",154,199,79,65,54,209
"ENSG00000169189",37,70,82,41,47,370
"ENSG00000136122",9,18,12,5,8,15
"ENSG00000182307",23,35,36,26,60,59
"ENSG00000122884",49,43,42,24,65,11
"ENSG00000107771",9,10,9,3,7,7
"ENSG00000123143",137,140,109,56,74,230
"ENSG00000090447",11,31,34,3,9,7
"ENSG00000089006",107,120,82,28,84,21
"ENSG00000135336",14,30,41,9,9,2
"ENSG00000111737",53,39,51,17,45,8
"ENSG00000147400",21,42,58,39,30,29
"ENSG00000181852",23,22,5,9,17,2
"ENSG00000141258",15,14,35,11,16,9
"ENSG00000049449",100,110,81,16,57,21
"ENSG00000205531",67,131,86,52,84,16
"ENSG00000167703",33,31,32,1,2,6
"ENSG00000004961",38,73,48,39,34,37
"ENSG00000111676",28,27,22,15,38,10
"ENSG00000156831",18,35,32,9,6,28
"ENSG00000004897",37,44,34,13,28,16
"ENSG00000140262",22,25,33,6,20,9
"ENSG00000104365",28,27,61,16,18,22
"ENSG00000139668",6,6,8,2,5,12
"ENSG00000102786",49,33,50,18,31,7
"ENSG00000113649",36,41,35,21,23,16
"ENSG00000101365",66,95,64,54,67,79
"ENSG00000138303",16,29,36,13,16,5
"ENSG00000104731",18,26,31,15,20,34
"ENSG00000136169",12,16,30,8,8,12
"ENSG00000104518",13,34,5,33,33,59
"ENSG00000164808",7,10,5,7,4,6
"ENSG00000197077",1,1,23,6,4,17
"ENSG00000128915",11,16,17,9,12,17
"ENSG00000198087",47,37,57,16,38,23
"ENSG00000197969",16,13,20,9,13,7
"ENSG00000179988",5,10,17,3,4,17
"ENSG00000213339",35,50,35,5,9,16
"ENSG00000151445",14,23,47,5,12,12
"ENSG00000156515",35,65,49,11,16,11
"ENSG00000139626",22,61,97,32,28,190
"ENSG00000008869",7,11,20,3,4,6
"ENSG00000142082",7,8,26,2,4,9
"ENSG00000137700",16,24,48,10,12,11
"ENSG00000103353",21,34,29,15,14,41
"ENSG00000177455",120,112,95,33,64,329
"ENSG00000079999",37,61,70,29,28,79
"ENSG00000147649",38,80,93,42,55,13
"ENSG00000141698",18,23,28,9,4,10
"ENSG00000118369",5,4,30,3,4,15
"ENSG00000166949",5,14,33,3,5,4
"ENSG00000119333",21,73,23,10,14,97
"ENSG00000082213",13,21,15,16,34,9
"ENSG00000138160",9,33,48,6,8,19
"ENSG00000135404",276,215,292,103,129,327
"ENSG00000100883",108,131,69,61,58,28
"ENSG00000139746",33,34,24,16,25,17
"ENSG00000149761",12,21,28,31,22,151
"ENSG00000060339",63,65,72,32,43,50
"ENSG00000161618",5,14,10,2,5,7
"ENSG00000078747",20,21,39,4,12,7
"ENSG00000106785",6,10,1,7,9,10
"ENSG00000065357",14,20,35,16,23,31
"ENSG00000108604",64,109,53,49,41,20
"ENSG00000181019",66,90,133,7,45,45
"ENSG00000110108",20,28,64,19,18,42
"ENSG00000164307",27,51,48,24,34,25
"ENSG00000120254",27,44,27,23,35,36
"ENSG00000138606",4,5,20,6,3,10
"ENSG00000136111",4,5,21,11,11,2
"ENSG00000167004",271,457,177,233,243,106
"ENSG00000176171",96,83,70,17,30,10
"ENSG00000189077",65,41,39,17,26,32
"ENSG00000162959",39,60,53,32,23,2
"ENSG00000187239",111,161,122,64,72,13
"ENSG00000099331",63,61,57,27,37,6
"ENSG00000156860",25,44,10,8,36,5
"ENSG00000172081",56,74,32,19,17,4
"ENSG00000132002",32,69,90,39,28,29
"ENSG00000162341",4,8,2,3,3,7
"ENSG00000185163",18,27,13,7,19,18
"ENSG00000166377",5,5,5,3,7,3
"ENSG00000101391",13,20,37,25,22,31
"ENSG00000176148",31,34,46,11,15,24
"ENSG00000122986",43,82,101,59,42,65
"ENSG00000113407",215,187,144,74,112,22
"ENSG00000101608",281,363,623,115,161,196
"ENSG00000141101",150,125,68,34,44,45
"ENSG00000086102",26,27,31,10,26,6
"ENSG00000101310",53,116,66,55,47,38
"ENSG00000075702",3,9,8,3,3,12
"ENSG00000134516",40,88,56,24,28,14
"ENSG00000170892",22,49,1,9,11,22
"ENSG00000183087",5,4,1,3,2,18
"ENSG00000196092",14,21,18,11,16,44
"ENSG00000165416",111,104,127,70,77,84
"ENSG00000104824",88,164,136,102,84,72
"ENSG00000134294",126,83,48,32,79,8
"ENSG00000149311",15,13,21,7,10,5
"ENSG00000136938",178,245,187,202,163,460
"ENSG00000167110",21,17,31,12,28,7
"ENSG00000259494",32,46,50,34,33,103
"ENSG00000083123",12,24,33,15,13,11
"ENSG00000165630",32,32,16,20,24,3
"ENSG00000167645",25,33,25,20,29,49
"ENSG00000187912",34,65,75,16,34,3
"ENSG00000173511",34,41,22,9,10,6
"ENSG00000095321",9,5,8,2,9,7
"ENSG00000204673",7,11,12,4,16,2
"ENSG00000109118",23,25,26,14,26,7
"ENSG00000119812",19,47,62,28,24,12
"ENSG00000133106",15,17,23,14,5,22
"ENSG00000178980",36,25,59,59,24,107
"ENSG00000072609",10,19,31,14,16,16
"ENSG00000176953",20,38,36,13,14,7
"ENSG00000118418",63,187,155,74,66,317
"ENSG00000119522",12,23,56,5,5,5
"ENSG00000101639",11,15,28,7,10,7
"ENSG00000132254",24,32,50,17,19,10
"ENSG00000062650",36,51,33,24,34,11
"ENSG00000140307",101,115,120,38,26,118
"ENSG00000257767",10,32,12,5,11,13
"ENSG00000110514",14,14,41,13,17,13
"ENSG00000102309",984,1398,3690,21,22,40
"ENSG00000137714",18,25,3,9,15,16
"ENSG00000175115",27,61,59,33,54,18
"ENSG00000185000",15,16,15,7,25,40
"ENSG00000243646",36,51,3,6,21,2
"ENSG00000126088",54,62,73,42,38,122
"ENSG00000124155",28,34,29,14,28,27
"ENSG00000123146",85,98,60,8,47,99
"ENSG00000145868",18,21,39,9,19,12
"ENSG00000134900",35,51,35,16,35,12
"ENSG00000119929",22,38,26,14,22,11
"ENSG00000125901",20,14,32,16,19,22
"ENSG00000109046",65,53,73,34,50,9
"ENSG00000085185",3,4,13,3,3,2
"ENSG00000150768",43,64,39,17,37,5
"ENSG00000012061",33,43,72,33,27,220
"ENSG00000131067",6,6,12,5,9,13
"ENSG00000101846",2,4,20,2,3,6
"ENSG00000140379",86,114,162,71,8,160
"ENSG00000254772",1314,1530,1860,1208,2114,1624
"ENSG00000187688",46,54,57,21,16,43
"ENSG00000165678",271,359,238,136,233,78
"ENSG00000185324",9,19,42,4,8,9
"ENSG00000105193",926,1275,1008,74,144,183
"ENSG00000120675",46,71,114,14,27,58
"ENSG00000111802",45,48,91,24,37,6
"ENSG00000179583",23,43,62,9,5,12
"ENSG00000162129",12,10,28,7,10,20
"ENSG00000214706",42,72,24,18,28,33
"ENSG00000159111",44,64,35,22,34,16
"ENSG00000005844",9,33,44,2,8,9
"ENSG00000068400",49,35,74,21,33,21
"ENSG00000095787",83,76,103,38,57,1
"ENSG00000197170",63,64,56,36,41,30
"ENSG00000108010",167,180,121,89,71,177
"ENSG00000108039",29,37,29,27,35,20
"ENSG00000133275",31,39,23,12,40,6
"ENSG00000105204",7,7,24,7,6,5
"ENSG00000267673",21,15,10,10,8,34
"ENSG00000048828",39,69,43,27,24,1
"ENSG00000100348",44,64,112,26,43,14
"ENSG00000132382",39,59,15,22,32,14
"ENSG00000125166",109,201,95,91,88,14
"ENSG00000147044",9,13,30,2,4,6
"ENSG00000101052",22,22,47,9,13,15
"ENSG00000140395",30,55,80,24,38,78
"ENSG00000132199",10,11,40,9,10,10
"ENSG00000158470",18,14,62,16,33,31
"ENSG00000139697",33,33,44,24,28,11
"ENSG00000101138",27,33,34,16,23,50
"ENSG00000152404",9,13,23,9,15,9
"ENSG00000100554",68,77,53,30,36,16
"ENSG00000257949",17,24,18,45,36,204
"ENSG00000160199",9,11,18,7,9,2
"ENSG00000126353",118,139,236,158,94,9
"ENSG00000075089",25,35,52,9,16,8
"ENSG00000157350",33,33,51,23,84,18
"ENSG00000140678",2,2,21,2,2,9
"ENSG00000103051",18,40,36,22,23,15
"ENSG00000119682",19,14,62,11,13,10
"ENSG00000196684",7,25,16,7,11,24
"ENSG00000159461",40,42,55,28,46,14
"ENSG00000055483",26,20,32,9,16,1
"ENSG00000080189",31,30,39,16,13,28
"ENSG00000160294",23,42,20,41,49,57
"ENSG00000235162",40,67,71,9,4,77
"ENSG00000261147",21,58,34,23,11,19
"ENSG00000181163",1128,1475,1020,792,868,850
"ENSG00000099995",90,134,84,58,98,43
"ENSG00000182095",9,9,21,4,14,2
"ENSG00000129460",66,90,26,26,47,55
"ENSG00000111364",21,16,38,15,10,16
"ENSG00000074842",84,160,99,36,31,159
"ENSG00000167670",10,28,10,13,11,22
"ENSG00000107263",49,54,62,54,69,8
"ENSG00000124214",46,55,93,26,29,19
"ENSG00000166971",16,18,40,9,9,7
"ENSG00000002822",16,25,28,7,13,22
"ENSG00000128228",22,38,23,5,2,39
"ENSG00000108819",109,111,67,89,80,29
"ENSG00000172175",55,82,76,21,21,7
"ENSG00000142002",34,43,38,10,18,7
"ENSG00000165280",243,330,294,194,168,110
"ENSG00000178381",42,47,128,17,37,69
"ENSG00000108578",65,55,47,41,45,12
"ENSG00000101096",7,12,30,5,8,2
"ENSG00000114026",15,26,49,7,6,7
"ENSG00000090863",33,32,38,18,33,18
"ENSG00000189091",61,148,92,65,75,47
"ENSG00000067900",41,39,41,14,30,26
"ENSG00000147123",87,158,53,71,99,997
"ENSG00000125107",55,75,67,34,42,96
"ENSG00000131876",50,75,107,59,34,109
"ENSG00000197653",1,2,18,2,2,5
"ENSG00000171928",52,54,21,16,27,18
"ENSG00000104783",50,74,84,4,24,229
"ENSG00000166004",4,9,30,4,5,10
"ENSG00000072110",24,41,9,45,40,3
"ENSG00000175198",5,9,12,5,6,6
"ENSG00000075234",9,10,33,7,2,6
"ENSG00000126653",18,13,34,9,16,16
"ENSG00000103152",35,45,17,34,14,74
"ENSG00000100714",64,136,100,67,53,59
"ENSG00000149313",54,50,68,22,42,19
"ENSG00000067955",18,22,33,6,16,5
"ENSG00000100650",206,163,189,88,143,43
"ENSG00000124207",49,111,64,68,75,100
"ENSG00000130520",7,51,64,25,23,66
"ENSG00000070495",65,43,28,34,24,123
"ENSG00000101152",17,15,27,9,17,2
"ENSG00000100116",8,15,11,3,2,16
"ENSG00000167578",11,42,8,6,5,32
"ENSG00000170037",20,22,31,6,11,21
"ENSG00000169084",11,20,14,9,9,2
"ENSG00000062598",24,35,42,13,23,9
"ENSG00000164674",9,8,31,9,12,25
"ENSG00000141367",142,161,100,62,82,5
"ENSG00000099849",6,6,13,3,3,8
"ENSG00000197555",32,30,37,7,13,12
"ENSG00000182712",24,19,64,6,13,31
"ENSG00000141564",6,9,10,3,9,12
"ENSG00000100644",81,71,77,24,28,19
"ENSG00000100316",1438,1885,2848,2313,2743,4454
"ENSG00000072818",52,75,55,38,56,72
"ENSG00000182362",24,13,47,12,12,64
"ENSG00000082212",50,108,78,32,38,16
"ENSG00000196562",2,3,31,22,6,36
"ENSG00000140464",16,24,12,3,9,44
"ENSG00000132823",23,35,90,17,29,7
"ENSG00000100023",11,17,21,7,14,5
"ENSG00000140374",133,210,207,113,110,50
"ENSG00000100297",46,159,41,40,24,70
"ENSG00000152240",25,69,61,11,20,47
"ENSG00000259529",47,44,52,15,24,71
"ENSG00000171298",10,4,6,7,19,19
"ENSG00000205250",103,109,88,48,70,15
"ENSG00000196396",62,83,85,18,66,4
"ENSG00000167775",20,50,19,13,20,83
"ENSG00000104976",16,20,14,5,16,10
"ENSG00000124228",63,90,64,40,50,52
"ENSG00000077721",76,100,116,71,71,22
"ENSG00000198355",61,51,4,2,13,3
"ENSG00000147168",148,233,342,93,85,55
"ENSG00000037757",9,10,6,8,10,6
"ENSG00000134602",49,89,71,32,42,8
"ENSG00000008382",11,10,4,20,19,27
"ENSG00000108384",11,30,56,11,7,38
"ENSG00000169093",17,44,34,12,9,39
"ENSG00000119632",20,32,16,43,40,415
"ENSG00000164877",1,3,5,3,3,12
"ENSG00000100372",22,29,37,18,9,4
"ENSG00000065559",17,21,44,17,22,6
"ENSG00000108406",16,21,36,7,14,7
"ENSG00000166747",25,27,27,14,20,15
"ENSG00000005194",40,66,62,28,21,7
"ENSG00000037241",45,38,50,32,44,57
"ENSG00000163975",27,17,3,1,2,5
"ENSG00000086544",5,10,30,3,6,22
"ENSG00000131408",20,33,31,11,26,10
"ENSG00000108561",332,429,258,81,127,101
"ENSG00000123395",26,38,96,8,13,47
"ENSG00000198947",22,32,28,9,9,12
"ENSG00000167196",20,44,21,19,9,28
"ENSG00000137073",40,45,32,16,17,1
"ENSG00000008294",36,26,30,12,25,9
"ENSG00000129245",35,33,46,20,23,9
"ENSG00000134001",127,202,130,96,83,70
"ENSG00000166579",19,14,25,9,19,9
"ENSG00000130066",161,83,28,21,87,161
"ENSG00000256566",5,10,1,3,5,8
"ENSG00000123130",44,48,56,15,25,38
"ENSG00000100429",18,17,6,11,20,23
"ENSG00000114503",49,51,140,34,32,70
"ENSG00000135720",25,25,22,14,25,19
"ENSG00000188906",6,7,23,1,2,3
"ENSG00000167220",7,26,85,8,15,9
"ENSG00000167315",86,122,85,28,56,28
"ENSG00000168904",10,17,19,4,3,34
"ENSG00000072133",2,2,15,3,2,10
"ENSG00000147224",44,55,54,35,44,9
"ENSG00000119684",10,12,32,3,5,9
"ENSG00000249115",10,11,2,7,9,8
"ENSG00000241945",28,35,18,27,25,80
"ENSG00000173208",1,2,36,3,3,11
"ENSG00000013503",6,5,28,6,7,1
"ENSG00000101294",48,66,48,38,35,69
"ENSG00000101868",6,13,30,9,9,7
"ENSG00000156261",322,549,387,205,257,222
"ENSG00000119638",26,43,33,21,29,12
"ENSG00000182858",8,15,14,3,10,8
"ENSG00000133392",4,3,12,9,2,9
"ENSG00000185344",31,32,40,9,14,7
"ENSG00000136444",10,11,17,3,8,4
"ENSG00000109016",20,16,6,3,5,9
"ENSG00000101199",32,32,23,16,20,11
"ENSG00000123297",22,34,30,27,26,33
"ENSG00000128815",37,53,30,26,28,68
"ENSG00000140474",18,19,26,8,17,6
"ENSG00000152234",357,625,490,331,337,396
"ENSG00000167658",786,1320,672,575,1014,170
"ENSG00000242802",15,28,34,1,9,5
"ENSG00000100416",19,26,31,9,13,33
"ENSG00000135736",2,12,2,21,47,65
"ENSG00000157637",8,24,26,3,6,18
"ENSG00000250151",7,3,21,3,3,8
"ENSG00000154265",33,22,41,4,5,8
"ENSG00000108654",525,454,385,232,425,29
"ENSG00000094804",11,43,39,18,12,9
"ENSG00000140854",9,29,14,9,14,2
"ENSG00000156504",17,26,26,9,10,7
"ENSG00000099308",6,6,9,5,4,1
"ENSG00000100330",6,5,24,4,9,3
"ENSG00000167900",7,68,25,9,8,36
"ENSG00000100319",25,25,22,9,33,53
"ENSG00000100129",398,465,374,241,229,190
"ENSG00000105698",74,81,77,43,59,22
"ENSG00000257103",73,60,82,33,49,13
"ENSG00000006744",46,68,65,25,34,22
"ENSG00000185825",109,122,122,47,53,115
"ENSG00000129103",29,31,113,9,21,9
"ENSG00000101844",18,18,36,13,19,2
"ENSG00000104979",126,120,237,95,61,505
"ENSG00000108523",61,64,106,24,32,27
"ENSG00000093000",24,31,52,14,27,13
"ENSG00000130787",2,6,7,5,7,9
"ENSG00000106012",5,4,19,8,9,8
"ENSG00000215301",125,126,85,80,107,16
"ENSG00000105576",50,50,41,41,42,7
"ENSG00000104907",30,40,30,11,20,26
"ENSG00000062716",43,38,46,16,31,29
"ENSG00000126254",40,64,35,19,36,135
"ENSG00000139726",60,78,76,20,45,14
"ENSG00000123144",98,237,153,109,63,301
"ENSG00000167202",15,12,31,4,22,5
"ENSG00000262814",132,198,121,65,47,489
"ENSG00000076984",18,21,11,9,19,2
"ENSG00000108106",64,150,5,21,29,402
"ENSG00000173786",34,38,49,16,39,7
"ENSG00000170348",37,129,73,40,34,16
"ENSG00000150991",283,367,378,109,164,462
"ENSG00000140105",232,291,349,22,70,13
"ENSG00000160193",12,9,18,7,3,14
"ENSG00000100162",32,62,22,9,8,100
"ENSG00000108848",77,75,104,34,52,164
"ENSG00000161671",12,31,5,2,9,12
"ENSG00000196943",18,21,24,16,15,14
"ENSG00000063180",7,11,14,3,3,16
"ENSG00000103496",63,75,74,25,33,105
"ENSG00000102974",23,37,28,13,23,1
"ENSG00000125257",11,13,44,5,5,4
"ENSG00000177200",8,7,31,5,7,12
"ENSG00000005156",7,16,33,7,11,11
"ENSG00000178921",20,31,12,8,14,7
"ENSG00000165898",20,54,14,8,12,12
"ENSG00000100380",347,412,315,154,205,84
"ENSG00000121064",35,52,107,41,38,9
"ENSG00000142459",8,8,14,3,6,3
"ENSG00000243927",26,35,30,36,128,133
"ENSG00000100387",132,164,348,68,82,491
"ENSG00000137817",44,29,36,15,40,17
"ENSG00000066926",12,17,51,11,9,8
"ENSG00000239282",5,7,35,2,3,3
"ENSG00000107882",4,4,10,3,6,3
"ENSG00000160208",27,43,30,13,22,8
"ENSG00000144134",6,9,50,12,18,5
"ENSG00000180957",56,72,48,40,55,5
"ENSG00000104805",80,89,66,46,102,52
"ENSG00000266967",28,44,76,23,21,71
"ENSG00000085224",13,20,30,6,10,4
"ENSG00000134758",27,32,57,12,16,11
"ENSG00000125875",11,7,37,7,12,12
"ENSG00000100413",42,39,19,10,14,7
"ENSG00000244005",11,20,12,17,15,232
"ENSG00000254858",14,26,22,20,17,4
"ENSG00000131747",15,74,27,15,21,21
"ENSG00000197302",10,12,8,4,4,3
"ENSG00000136450",76,174,79,35,58,12
"ENSG00000131828",112,98,106,73,81,106
"ENSG00000000419",92,170,106,44,49,39
"ENSG00000073060",68,74,62,25,19,9
"ENSG00000101132",46,59,23,40,28,151
"ENSG00000136448",88,108,90,39,42,40
"ENSG00000101040",13,16,37,3,9,8
"ENSG00000166974",33,32,61,17,30,10
"ENSG00000124126",36,57,42,9,22,9
"ENSG00000132388",29,41,59,24,31,13
"ENSG00000119541",45,44,45,31,53,3
"ENSG00000221829",6,16,26,3,3,8
"ENSG00000131475",98,117,56,56,53,21
"ENSG00000111361",54,66,42,23,28,11
"ENSG00000138964",33,68,58,36,30,92
"ENSG00000119688",12,11,32,7,12,47
"ENSG00000121057",38,36,32,20,20,9
"ENSG00000070413",6,14,12,7,9,6
"ENSG00000198951",12,21,14,9,14,14
"ENSG00000089327",142,157,41,59,57,216
"ENSG00000129667",19,23,11,3,11,7
"ENSG00000179218",559,747,590,267,285,143
"ENSG00000102225",44,44,35,45,46,48
"ENSG00000072849",30,47,49,19,19,28
"ENSG00000197299",4,20,34,6,3,28
"ENSG00000100030",40,57,30,29,40,11
"ENSG00000176473",4,8,15,3,2,22
"ENSG00000100207",12,15,12,12,13,6
"ENSG00000141499",21,21,43,14,22,51
"ENSG00000179361",17,22,71,9,12,9
"ENSG00000100749",34,84,50,27,24,16
"ENSG00000100142",45,93,46,49,53,183
"ENSG00000130741",145,216,129,116,110,17
"ENSG00000131165",73,68,69,22,33,23
"ENSG00000102890",7,2,4,3,3,31
"ENSG00000159593",55,99,50,25,21,18
"ENSG00000075240",7,6,36,2,9,9
"ENSG00000140326",4,8,10,3,8,1
"ENSG00000174775",34,30,32,17,18,115
"ENSG00000076685",19,25,41,11,16,1
"ENSG00000142507",170,251,184,114,109,400
"ENSG00000161249",5,18,32,3,9,5
"ENSG00000130985",97,170,143,109,109,60
"ENSG00000164818",14,18,8,5,6,3
"ENSG00000166266",17,16,26,8,10,9
"ENSG00000070770",76,70,72,22,38,44
"ENSG00000124486",35,38,51,26,38,17
"ENSG00000100897",29,59,75,22,30,19
"ENSG00000133026",3,4,47,7,3,3
"ENSG00000198911",66,75,100,31,31,2
"ENSG00000025708",24,42,19,6,11,66
"ENSG00000090661",30,37,60,14,32,53
"ENSG00000102893",18,31,42,9,14,6
"ENSG00000101346",8,12,25,15,7,5
"ENSG00000105255",2,2,6,3,2,37
"ENSG00000100811",109,99,66,73,97,5
"ENSG00000096996",3,6,17,3,3,6
"ENSG00000127663",26,24,24,3,14,6
"ENSG00000152558",59,136,46,54,213,121
"ENSG00000127527",27,23,35,9,10,6
"ENSG00000250479",24,60,72,28,24,81
"ENSG00000258653",36,36,34,21,20,6
"ENSG00000268173",550,488,374,9,13,4
"ENSG00000064961",24,46,49,16,28,22
"ENSG00000178761",10,9,39,7,10,3
"ENSG00000099956",114,202,111,22,39,44
"ENSG00000075218",10,21,20,4,5,8
"ENSG00000164828",31,39,38,14,40,9
"ENSG00000018610",43,54,26,12,14,4
"ENSG00000087157",17,25,18,9,10,11
"ENSG00000075711",18,26,32,22,21,4
"ENSG00000153774",46,50,32,54,67,276
"ENSG00000095059",43,58,79,28,31,79
"ENSG00000100075",36,65,30,35,41,47
"ENSG00000101146",57,59,63,21,46,30
"ENSG00000183077",12,16,26,10,11,25
"ENSG00000129219",10,10,20,4,6,9
"ENSG00000100299",7,13,2,3,6,16
"ENSG00000088451",18,32,28,6,9,5
"ENSG00000161091",10,18,8,6,11,20
"ENSG00000060237",54,51,49,21,56,9
"ENSG00000137154",1207,1335,3780,583,480,1423
"ENSG00000196497",37,56,22,32,41,21
"ENSG00000176438",4,7,7,2,4,4
"ENSG00000131116",8,24,1,7,17,29
"ENSG00000080986",9,31,11,4,7,48
"ENSG00000138623",88,116,120,147,203,16
"ENSG00000100258",16,27,6,9,22,10
"ENSG00000100417",34,28,33,10,14,5
"ENSG00000119685",7,10,15,4,4,3
"ENSG00000102471",38,41,72,22,40,5
"ENSG00000196954",51,56,61,56,95,39
"ENSG00000125912",21,47,24,9,21,16
"ENSG00000168610",84,71,78,43,50,28
"ENSG00000092098",29,32,48,15,24,71
"ENSG00000099899",28,39,23,9,15,30
"ENSG00000099992",9,11,9,9,13,25
"ENSG00000215041",15,15,9,8,22,11
"ENSG00000178802",7,28,14,10,9,16
"ENSG00000128191",18,30,28,19,17,6
"ENSG00000113734",20,17,12,10,17,3
"ENSG00000141428",24,30,34,9,12,17
"ENSG00000165775",76,125,72,17,31,43
"ENSG00000106009",11,21,8,3,8,10
"ENSG00000184634",19,22,36,6,15,10
"ENSG00000167280",8,9,14,8,9,10
"ENSG00000131269",29,32,43,16,25,36
"ENSG00000130638",91,165,126,61,75,62
"ENSG00000108510",15,16,21,7,13,2
"ENSG00000160190",10,15,30,6,15,15
"ENSG00000214063",15,18,1,3,3,28
"ENSG00000141349",12,37,28,8,11,6
"ENSG00000104915",18,34,28,12,29,27
"ENSG00000099991",7,15,26,6,9,13
"ENSG00000215712",32,19,36,8,30,18
"ENSG00000103510",24,31,28,10,15,28
"ENSG00000182944",187,205,126,97,109,199
"ENSG00000243156",2,4,5,3,9,9
"ENSG00000196155",2,2,4,1,2,7
"ENSG00000135446",137,265,155,58,59,43
"ENSG00000099917",23,40,39,16,24,9
"ENSG00000100359",33,32,19,15,22,47
"ENSG00000010244",104,153,139,71,85,16
"ENSG00000170004",36,42,28,28,34,13
"ENSG00000103932",10,17,20,10,12,7
"ENSG00000187838",30,34,56,11,6,4
"ENSG00000078043",20,17,29,6,11,13
"ENSG00000140391",61,70,59,53,62,16
"ENSG00000100101",9,15,33,25,25,81
"ENSG00000170310",33,37,26,21,19,141
"ENSG00000099364",11,17,16,3,9,3
"ENSG00000170296",147,361,267,161,171,496
"ENSG00000006125",51,78,63,29,30,15
"ENSG00000160216",31,31,40,16,12,22
"ENSG00000094631",18,19,24,10,13,9
"ENSG00000119673",24,31,29,39,9,31
"ENSG00000088682",26,51,65,29,22,3
"ENSG00000183684",76,154,164,52,66,310
"ENSG00000173575",23,14,29,8,16,5
"ENSG00000145016",15,21,43,22,39,3
"ENSG00000196628",17,18,21,10,13,3
"ENSG00000105552",33,45,46,16,21,52
"ENSG00000165861",22,13,30,16,15,18
"ENSG00000086598",131,143,60,85,98,3
"ENSG00000103043",23,29,33,14,18,9
"ENSG00000131171",53,152,96,97,51,52
"ENSG00000102901",28,24,3,6,7,40
"ENSG00000126246",19,18,4,3,9,53
"ENSG00000167107",8,10,20,3,3,23
"ENSG00000090061",67,61,89,23,37,7
"ENSG00000033030",30,25,13,8,17,7
"ENSG00000167100",1,3,5,1,2,2
"ENSG00000100083",28,41,42,13,22,9
"ENSG00000139131",38,48,58,27,48,35
"ENSG00000066044",50,90,120,47,36,28
"ENSG00000105426",2,2,8,11,15,1
"ENSG00000179094",16,10,6,4,9,7
"ENSG00000101940",34,34,35,16,22,77
"ENSG00000091640",91,121,135,23,43,30
"ENSG00000163703",11,9,19,5,27,7
"ENSG00000176658",6,18,15,10,12,9
"ENSG00000140905",10,14,31,29,23,48
"ENSG00000125351",31,28,37,22,26,47
"ENSG00000258555",11,22,18,5,14,3
"ENSG00000184922",43,51,47,62,56,49
"ENSG00000105246",132,216,68,31,34,45
"ENSG00000078237",39,52,50,32,19,9
"ENSG00000125170",9,5,12,28,31,19
"ENSG00000128944",16,37,34,4,10,3
"ENSG00000184009",805,977,1124,1036,1046,257
"ENSG00000088325",17,61,46,10,13,17
"ENSG00000100796",69,56,43,28,45,20
"ENSG00000102172",103,143,46,69,100,86
"ENSG00000152749",8,14,2,9,11,10
"ENSG00000141510",59,120,14,35,47,4
"ENSG00000068120",56,52,47,18,17,41
"ENSG00000147010",80,139,103,50,86,9
"ENSG00000141219",23,11,8,5,9,17
"ENSG00000108883",77,126,90,75,75,72
"ENSG00000137070",10,5,6,4,6,10
"ENSG00000147251",12,14,34,4,9,12
"ENSG00000126858",16,21,32,15,22,12
"ENSG00000213977",18,10,13,5,28,11
"ENSG00000073536",20,28,11,22,36,65
"ENSG00000130717",20,28,25,17,22,13
"ENSG00000100731",23,11,35,14,14,24
"ENSG00000141646",26,27,39,13,25,7
"ENSG00000239672",225,339,198,166,50,577
"ENSG00000076924",47,51,27,9,21,37
"ENSG00000125354",109,161,167,52,83,22
"ENSG00000272047",29,39,38,47,93,209
"ENSG00000100401",49,95,79,53,38,61
"ENSG00000118971",101,93,138,45,59,127
"ENSG00000070010",76,112,124,70,65,141
"ENSG00000100365",5,28,23,9,8,12
"ENSG00000087263",70,74,39,45,52,79
"ENSG00000126249",24,41,34,9,5,16
"ENSG00000178607",2,2,20,3,4,9
"ENSG00000175387",46,46,27,26,37,7
"ENSG00000167685",3,3,15,2,1,2
"ENSG00000007392",29,40,29,11,22,35
"ENSG00000177156",207,225,309,140,149,241
"ENSG00000140694",28,53,44,16,31,3
"ENSG00000105755",26,27,53,11,33,54
"ENSG00000178999",13,37,41,17,11,124
"ENSG00000138629",30,74,42,20,43,64
"ENSG00000185386",11,21,20,9,3,12
"ENSG00000131174",113,226,130,64,90,354
"ENSG00000167778",20,25,30,22,24,6
"ENSG00000214021",15,38,23,3,3,8
"ENSG00000159459",9,11,34,6,12,1
"ENSG00000157020",88,93,69,40,59,83
"ENSG00000240230",9,10,48,12,10,31
"ENSG00000177189",30,24,34,17,16,10
"ENSG00000011590",47,38,19,5,8,28
"ENSG00000167264",13,21,32,7,9,19
"ENSG00000205220",99,121,47,35,47,184
"ENSG00000092010",272,554,254,216,259,440
