"GM18558","GM18960","GM19240","Guchi","Jaqo","Jingjing"
"HERVL32-int",5.26546340852947,1.43782134932754,0,6.21164113383997,3.92062834763725,1.35557374040145
"HERVL40-int",108.318104404035,120.776993343513,59.8507155209343,40.720758544062,60.4896945064032,78.6232769432841
"HERVL66-int",19.5574355173952,15.8160348426029,0,57.975317249173,74.4919386051077,130.135079078539
"HERVL74-int",100.04380476206,222.862309145768,0,50.3833114189242,90.7345417596049,6.77786870200725
"HERVP71A-int",63.937769960715,61.826318021084,35.9104293125606,85.5826111773506,25.204039377668,10.8445899232116
"HERVS71-int",51.150215968572,60.3884966717565,0,2.07054704461332,5.0408078755336,0
"HSAT4",38.362661976429,25.8807842878956,35.9104293125606,28.2974762763821,30.8049370171498,67.7786870200725
"HSAT5",36.8582438597063,41.6968191304985,27.3603270952842,10.3527352230666,38.0861039484761,20.3336061060218
"HSATI",2.25662717508406,30.1942483358782,0,0.690182348204441,0,0
"HSMAR1",160.972738489329,152.409063028719,104.311247050771,112.499722757324,105.296875622257,197.913766098612
"HSMAR2",367.830229538701,349.390587886591,99.1811857204054,456.210532163135,524.804108819443,344.315730061968
"HUERS-P1-int",57.9200974938241,40.258997781171,109.441308381137,95.9353464004172,95.7753496351385,75.9121294624812
"HUERS-P2-int",42.1237072682357,20.1294988905855,66.6907972947553,36.5796644548354,10.6417055150154,20.3336061060218
"HUERS-P3-int",84.2474145364715,70.4532461170492,0,100.766622837848,99.1358882188275,63.7119657988682
"HUERS-P3b-int",100.04380476206,93.4583877062898,44.4605315298369,59.3556819455819,64.4103228540405,32.5337697696348
"Harlequin-int",1043.3139639472,1056.79869175574,1904.96277400916,957.282916959559,1108.97773261739,1064.12538621514
"Helitron1Na_Mam",11.2831358754203,20.1294988905855,0,13.1134646158844,9.52152598711903,0
"Helitron1Nb_Mam",7.52209058361352,10.0647494452927,0,23.466199838951,2.80044881974089,6.77786870200725
"Helitron2Na_Mam",30.8405713928154,28.7564269865507,0,22.7760174907465,17.3627826823935,10.8445899232116
"Helitron3Na_Mam",119.601240279455,110.71224389822,135.091615032966,70.3985995168529,56.569066158766,48.8006546544522
"Kanga11a",57.1678884354628,89.1449236583072,29.0703475387395,35.8894821066309,19.6031417381862,21.6891798464232
"Kanga1",44.3803344433198,35.9455337331884,15.3901839910974,49.6931290707197,29.6847574892534,43.3783596928464
"Kanga1a",62.4333518439922,73.3288888157043,5.13006133036579,82.8218817845329,106.977144914102,265.692453118684
"Kanga1b",48.1413797351266,48.8859258771362,100.891206163861,42.7913055886753,40.3264630042688,24.4003273272261
"Kanga1c",116.59240404601,140.906492234098,201.782412327721,16.5643763569066,34.1654756008389,147.757537703758
"Kanga1d",36.8582438597063,46.0102831784811,34.2004088691053,26.9171115799732,36.4058346566316,43.3783596928464
"Kanga2_a",115.087985929287,130.841742788806,99.1811857204054,118.711363891164,95.7753496351385,36.6004909908392
"L1M1",962.827594702531,862.692809596521,701.108381816658,2022.92446258722,6213.63584124109,1838.15799198437
"L1M2",753.713476478075,925.956948966933,624.157461861172,1490.10368977339,1703.23297216641,1401.6632475751
"L1M2a1",19.5574355173952,14.3782134932754,0,26.9171115799732,5.0408078755336,0
"L1M2a",36.1060348013449,31.6320696852058,5.13006133036579,72.4691465614663,80.6529260085376,81.334424424087
"L1M2b",24.0706898675633,17.2538561919304,0,44.8618526332886,34.725565364787,0
"L1M2c",66.194397135799,38.8211764318435,88.9210630596738,83.5120641327373,36.9659244205798,63.7119657988682
"L1M3",546.103776370342,585.193289176307,702.818402260114,1321.0090144633,925.828379806338,1194.26046529368
"L1M3a",285.839442177314,450.038082339519,162.45194212825,94.5549817040084,50.9681685192842,29.8226222888319
"L1M3b",75.2209058361352,30.1942483358782,88.9210630596738,84.2022464809418,93.5349905793457,46.0895071736493
"L1M3c",46.6369616184039,58.9506753224289,75.2408995120316,83.5120641327373,53.2085275750769,71.8454082412769
"L1M3d",21.8140626924792,25.8807842878956,0,150.459751908568,113.138132317532,1028.8804689647
"L1M3de",24.0706898675633,12.9403921439478,5.13006133036579,103.527352230666,47.047540171647,84.0455719048899
"L1M3e",45.1325435016811,60.3884966717565,37.6204497560158,49.0029467225153,36.4058346566316,42.022785952445
"L1M3f",61.6811427856309,81.9558169116695,143.641717250242,89.0335229183728,114.818401609377,216.891798464232
"L1M4",2459.72362084162,2487.43093433664,1833.14191538404,2627.52419961431,2332.21377708021,4114.1663021184
"L1M4b",743.934758719378,819.558169116695,781.479342659056,1317.55810272228,1222.11586493492,2259.74142524922
"L1M4c",761.235567061689,713.159389266458,470.255621950198,985.580393235941,1364.37866497776,1862.55831931159
"L1M5",6941.38519055856,6920.23415431343,7293.2371913367,5876.21251261261,6126.82192782912,11906.0041619459
"L1M6",332.476403795718,345.077123838608,131.671574146055,608.740831116317,429.028759184304,801.144080577257
"L1M7",340.750703437693,501.79965091531,412.114926872719,235.352180737714,137.221992167304,165.379996328977
"L1M",51.9024250269333,27.3186056372232,0,60.7360466419908,35.8457448926834,25.7559010676276
"L1MA10",253.494452667776,263.121306926939,213.752555431908,371.318103333989,338.854307188648,235.869830829852
"L1MA1",497.210187576854,583.755467826979,511.296112593124,824.077723756102,571.85164899109,981.43538805065
"L1MA2",582.209811171687,730.413245458388,839.620037736535,1671.62164735116,1469.11545083607,2202.80732815236
"L1MA3",855.261699356858,974.842874844069,935.38118257003,2029.82628606926,1843.8155029174,3471.62434916811
"L1MA4",924.464932726102,776.423528636869,762.669117781048,1776.52936427823,1582.2535831536,2326.16453852889
"L1MA4A",797.341601863034,1209.20775478446,682.298156938651,1255.44169138388,1201.39254366884,1069.54768117674
"L1MA5",1515.70125259813,1145.94361541405,572.856848557514,490.719649573357,528.164647403132,627.630641805871
"L1MA5A",368.582438597063,349.390587886591,371.074436229792,524.538584635375,595.935508840861,814.699817981272
"L1MA6",503.227860043745,582.317646477652,610.477298313529,1408.66217268526,1399.10423034255,3588.20369084264
"L1MA7",745.4391768361,855.503702849884,677.168095608285,937.957811209835,940.390713668991,1291.86177460258
"L1MA8",881.589016399505,1078.36601199565,1325.26584367783,1417.63454321192,1214.8346980036,1592.7991449717
"L1MA9",1271.98551768905,1469.45341901274,1539.01839910974,2955.36081501141,2820.61205124302,6409.15264461806
"L1MB1",511.50215968572,602.447145368237,352.264211351785,768.863135899747,655.305023819368,1756.82356756028
"L1MB2",1485.61289026367,1595.98169775356,1063.63271582917,1013.18768716412,776.844502596123,932.634733396198
"L1MB3",2568.04172524566,2411.22640282228,2537.67033808761,1813.79921108127,2033.12584313189,2052.3386429678
"L1MB4",1329.15340612451,1511.15023814324,1263.70510771344,1329.98138498996,1282.04546967738,1207.81620269769
"L1MB5",1330.65782424123,1332.86039082663,1164.52392199304,1559.81210694204,1740.19889658699,3645.1377879395
"L1MB7",3632.41754282697,3378.88017091971,3539.7423179524,3246.61776595369,3582.33413021255,5210.82545810317
"L1MB8",2675.60762059133,2396.848189329,1643.32964616051,2200.99150842396,2492.95953933334,2945.66173789235
"L1MC1",1551.80728739947,2034.51720929846,1766.45111808929,1933.89093966884,1877.42088875429,2907.70567316111
"L1MC2",778.536375404,890.011415233744,665.197952504098,1552.91028345999,1616.97914851839,1301.35079078539
"L1MC3",1176.45496727716,1223.58596827773,1277.38527126108,2260.34719036954,2034.24602265978,6659.93378659232
"L1MC4",5914.61982589531,5850.49507041374,3782.56522092305,2397.00329531402,2774.68469059927,2515.94486218509
"L1MC4a",4066.44216950147,3801.599647622,3493.57176597911,1219.55220927725,1495.99975950558,1756.82356756028
"L1MC5",3185.60536216033,3147.39093367798,2688.15213711168,1701.98967067215,1876.3007092264,1857.13602434999
"L1MC",1361.49839563405,1150.25707946203,1149.13373800194,532.130590465624,716.35480808972,458.18392425569
"L1MCa",696.545588042612,1216.3968615311,509.586092149669,1543.24773058513,952.152598711903,1557.55422772127
"L1MCb",261.768752309751,221.42448779644,271.893250509387,316.103515477634,394.863283583466,656.097690354302
"L1MCc",392.653128464626,465.854117182121,273.603270952842,323.695521307883,281.165061501985,566.629823487806
"L1MD1",738.669295310848,842.563310705936,646.38772762609,3352.21566522897,3380.7018151912,6528.44313377338
"L1MD2",1517.20567071485,1360.17899646385,1446.67729516315,1346.54576134686,1059.129743626,924.501290953789
"L1MD3",742.430340602655,786.488278082162,410.404906429264,648.771407312174,733.717590772113,1309.4842332278
"L1MD",703.315469567865,917.330020870968,755.829036007227,859.967205862733,821.091593948029,835.033424087293
"L1MDa",939.509113893329,895.762700631055,784.899383545966,1425.22654904217,1732.91772965566,2254.31913028761
"L1MDb",84.9996235948328,92.0205663569623,30.7803679821948,64.8771407312174,75.612118133004,37.9560647312406
"L1ME1",3891.17745890328,4662.8546358692,4584.56480890356,4997.61038334835,5288.92764096265,8746.16177307016
"L1ME2",1325.3923608327,1413.37838638897,1359.46625254694,1401.07016685501,1355.41722875459,1747.33455137747
"L1ME2z",808.624737738454,717.47285331444,483.93578549784,892.405776228342,812.690247488806,646.608674171492
"L1ME3",1270.48109957232,973.405053494741,884.080569266372,1653.67690629784,1678.02893278874,4211.76761142731
"L1ME3A",1909.10659012111,2097.78134866887,2342.72800753371,2472.23317126831,1916.62717223067,8929.16422802435
"L1ME3B",898.889824741816,1135.87886596875,947.351325674217,820.62681201508,830.0530301712,531.384906237368
"L1ME3C",1205.03891149489,1074.05254794767,1210.69447396633,311.962421388407,305.809011115705,593.741298295835
"L1ME3D",358.803720838365,412.654727257003,340.294068247598,394.78430317294,342.774935536285,456.828350515289
"L1ME3E",801.854856213202,1133.0032232701,617.317380087351,584.584448929161,388.702296180036,281.959338003502
"L1ME3F",522.78529556114,547.809934093791,396.724742881621,382.36102090526,557.289315128437,478.517530361712
"L1ME4a",4569.67002954522,4509.00775149115,4127.98935050101,3801.52437391006,3805.24985626392,29209.9029581704
"L1ME5",412.962773040382,554.999040840429,396.724742881621,334.738438879154,269.963266223022,722.520803633973
"L1MEa",24.8228989259246,31.6320696852058,0,77.3004229988973,153.464595321801,21.6891798464232
"L1MEb",81.2385783030261,94.8962090556173,47.8805724167474,233.281633693101,201.632315021344,206.04720854102
"L1MEc",1880.52264590338,1794.40104396076,1294.48547569564,2202.37187312037,1981.59758484865,2389.87650432776
"L1MEd",894.376570391648,844.001132055263,711.36850447739,6510.49009061249,6781.56686188454,12681.3923414556
"L1MEf",1491.63056273056,1838.97350578992,1521.91819467519,1319.62864976689,1295.48762401214,2243.4745403644
"L1MEg1",39.8670800931517,38.8211764318435,126.54151281569,71.0887818650574,65.5305023819368,10.8445899232116
"L1MEg2",97.7871775869758,79.0801742130144,112.861349268047,68.3280524722396,95.7753496351385,32.5337697696348
"L1MEg",1877.51380966994,1797.27668665942,1313.29570057364,1364.49050240018,1268.04322557868,1240.34997246733
"L1P1",364.069184246895,445.724618291536,225.722698536095,1128.44813931426,1389.02261459148,786.232769432841
"L1P2",383.62661976429,385.336121619779,100.891206163861,563.188796134824,655.865113583317,1134.61522071601
"L1P3",246.724571142524,265.996949625594,299.253577604671,1236.80676798236,1106.17728379765,1754.11242007948
"L1P3b",2.25662717508406,7.18910674663768,6.84008177382106,1.38036469640888,6.72107716737814,0
"L1P4",199.335400465758,283.250805817524,114.571369711503,369.93773863758,432.949387531942,212.825077243028
"L1P4a",22.5662717508406,54.6372112744463,41.0404906429264,75.9200583024885,43.6870015879579,28.4670485484305
"L1P4b",0.752209058361352,0,6.84008177382106,11.042917571271,21.8435007939789,0
"L1P4c",4.51325435016811,5.75128539731014,0,11.042917571271,3.36053858368907,4.06672122120435
"L1P4d",2.25662717508406,2.87564269865507,0,51.763676115333,67.2107716737814,101.668030530109
"L1P4e",17.3008083423111,27.3186056372232,0,6.90182348204441,14.5623338626526,1.35557374040145
"L1P5",20.3096445757565,10.0647494452927,6.84008177382106,11.042917571271,14.0022440987045,0
"L1P",0,0,0,6.90182348204441,10.6417055150154,29.8226222888319
"L1PA10",937.252486718245,871.319737692486,1525.3382355621,2207.89333190601,2044.32763841085,1421.99685368112
"L1PA11",792.828347512865,1072.61472659834,629.287523191537,26319.4136664281,18769.7281694313,7368.89885282228
"L1PA12",210.618536341179,276.061699070887,208.622494101542,323.005338959678,193.230968562121,237.225404570254
"L1PA13",648.404208307486,800.866491575437,793.449485763243,2187.18786145987,2491.83935980544,4416.45924622792
"L1PA14",458.847525600425,284.688627166852,360.814313569061,473.465090868246,273.323804806711,351.093598763976
"L1PA15-16",120.353449337816,96.3340304049449,160.741921684795,265.030021710505,246.999585901147,52.8673758756566
"L1PA15",679.996988758663,691.592069026545,506.166051262758,1641.25362403016,1362.69839568592,1435.55259108514
"L1PA16",1033.5352461885,1355.86553241587,721.628627138122,2648.22967006044,2811.09052525591,4577.7725213357
"L1PA17",402.431846223324,395.400871065072,359.104293125606,842.022464809418,860.297877424402,501.562283948537
"L1PA2",668.713852883242,659.959999341339,666.907972947553,71.0887818650574,30.8049370171498,37.9560647312406
"L1PA3",2516.13930021872,2441.42065115816,2327.33782354262,14615.3014055772,14539.3701823308,40695.6792605919
"L1PA4",2005.38934959137,2565.07328720032,2096.48506367615,4522.7649277837,4065.69159649982,4168.38925173446
"L1PA5",2692.90842893364,2606.77010633082,2469.2695203494,3528.2121640211,3287.16682461186,2543.05633699312
