"gene","GM18558","GM18960","GM19240"
"7209","ENSG00000183741",17,19,42
"7210","ENSG00000183742",9,11,46
"7211","ENSG00000183751",24,44,21
"7212","ENSG00000183763",4,11,9
"7213","ENSG00000183765",6,15,28
"7214","ENSG00000183780",3,5,22
"7215","ENSG00000183793",57,40,25
"7216","ENSG00000183822",4,25,16
"7217","ENSG00000183856",2,4,30
"7218","ENSG00000183889",40,46,45
"7219","ENSG00000183943",9,10,13
"7220","ENSG00000183955",24,26,79
"7221","ENSG00000183963",4,6,39
"7222","ENSG00000183978",62,78,47
"7223","ENSG00000184007",19,19,58
"7224","ENSG00000184009",805,977,1124
"7225","ENSG00000184014",20,21,74
"7226","ENSG00000184047",26,34,46
"7227","ENSG00000184056",20,25,64
"7228","ENSG00000184076",78,54,77
"7229","ENSG00000184117",38,80,82
"7230","ENSG00000184154",43,95,72
"7231","ENSG00000184162",17,27,36
"7232","ENSG00000184164",23,55,51
"7233","ENSG00000184178",16,37,21
"7234","ENSG00000184182",29,54,50
"7235","ENSG00000184203",31,62,87
"7236","ENSG00000184205",25,28,8
"7237","ENSG00000184207",8,18,16
"7238","ENSG00000184209",14,9,58
"7239","ENSG00000184216",34,49,33
"7240","ENSG00000184220",31,89,35
"7241","ENSG00000184271",4,2,19
"7242","ENSG00000184277",39,36,101
"7243","ENSG00000184281",24,24,15
"7244","ENSG00000184319",13,11,63
"7245","ENSG00000184349",6,7,28
"7246","ENSG00000184371",17,10,52
"7247","ENSG00000184381",5,3,22
"7248","ENSG00000184384",10,9,2
"7249","ENSG00000184402",3,5,11
"7250","ENSG00000184428",17,20,25
"7251","ENSG00000184432",102,122,97
"7252","ENSG00000184436",17,33,40
"7253","ENSG00000184445",8,20,34
"7254","ENSG00000184465",3,4,4
"7255","ENSG00000184470",18,17,33
"7256","ENSG00000184489",16,26,22
"7257","ENSG00000184575",75,100,74
"7258","ENSG00000184584",3,5,31
"7259","ENSG00000184588",17,20,40
"7260","ENSG00000184634",19,22,36
"7261","ENSG00000184640",122,215,90
"7262","ENSG00000184661",5,15,19
"7263","ENSG00000184677",18,10,41
"7264","ENSG00000184719",4,10,18
"7265","ENSG00000184752",56,81,140
"7266","ENSG00000184779",2676,3430,4518
"7267","ENSG00000184787",29,73,44
"7268","ENSG00000184792",2,1,34
"7269","ENSG00000184840",100,266,245
"7270","ENSG00000184863",12,10,29
"7271","ENSG00000184867",10,5,18
"7272","ENSG00000184900",27,49,28
"7273","ENSG00000184903",4,7,10
"7274","ENSG00000184922",43,51,47
"7275","ENSG00000184967",16,30,8
"7276","ENSG00000184979",18,13,38
"7277","ENSG00000184983",109,174,84
"7278","ENSG00000184988",8,6,31
"7279","ENSG00000184992",18,14,20
"7280","ENSG00000185000",15,16,15
"7281","ENSG00000185009",39,53,53
"7282","ENSG00000185019",20,10,21
"7283","ENSG00000185024",10,14,20
"7284","ENSG00000185033",2,2,28
"7285","ENSG00000185043",74,84,111
"7286","ENSG00000185049",27,35,18
"7287","ENSG00000185088",185,220,231
"7288","ENSG00000185101",29,22,14
"7289","ENSG00000185104",58,81,61
"7290","ENSG00000185122",50,80,48
"7291","ENSG00000185127",18,19,46
"7292","ENSG00000185128",35,12,37
"7293","ENSG00000185158",6,3,31
"7294","ENSG00000185163",18,27,13
"7295","ENSG00000185164",62,92,68
"7296","ENSG00000185189",4,4,2
"7297","ENSG00000185201",61,102,417
"7298","ENSG00000185215",78,53,13
"7299","ENSG00000185236",59,56,12
"7300","ENSG00000185238",9,19,64
"7301","ENSG00000185246",43,34,59
"7302","ENSG00000185262",29,57,7
"7303","ENSG00000185291",18,83,24
"7304","ENSG00000185298",21,28,16
"7305","ENSG00000185324",9,19,42
"7306","ENSG00000185344",31,32,40
"7307","ENSG00000185359",58,51,25
"7308","ENSG00000185386",11,21,20
"7309","ENSG00000185404",19,29,49
"7310","ENSG00000185418",10,9,12
"7311","ENSG00000185420",8,11,41
"7312","ENSG00000185433",29,24,54
"7313","ENSG00000185436",2,2,12
"7314","ENSG00000185442",13,14,8
"7315","ENSG00000185482",6,6,7
"7316","ENSG00000185485",8,9,15
"7317","ENSG00000185504",6,10,1
"7318","ENSG00000185565",1,1,12
"7319","ENSG00000185596",21,15,9
"7320","ENSG00000185619",19,15,16
"7321","ENSG00000185624",181,285,210
"7322","ENSG00000185627",177,204,159
"7323","ENSG00000185633",6,2,23
"7324","ENSG00000185650",24,34,7
"7325","ENSG00000185651",136,127,198
"7326","ENSG00000185658",4,4,8
"7327","ENSG00000185664",25,48,48
"7328","ENSG00000185689",31,39,57
"7329","ENSG00000185710",22,8,44
"7330","ENSG00000185716",4,3,41
"7331","ENSG00000185721",50,56,59
"7332","ENSG00000185722",5,6,16
"7333","ENSG00000185728",20,16,34
"7334","ENSG00000185753",24,20,52
"7335","ENSG00000185760",2,4,16
"7336","ENSG00000185787",281,266,222
"7337","ENSG00000185800",18,27,3
"7338","ENSG00000185803",15,23,20
"7339","ENSG00000185811",5,5,27
"7340","ENSG00000185813",17,35,39
"7341","ENSG00000185825",109,122,122
"7342","ENSG00000185829",20,17,79
"7343","ENSG00000185880",6,11,19
"7344","ENSG00000185896",102,110,90
"7345","ENSG00000185917",9,13,1
"7346","ENSG00000185920",2,5,18
"7347","ENSG00000185928",14,10,24
"7348","ENSG00000185946",31,17,38
"7349","ENSG00000185947",36,30,15
"7350","ENSG00000185963",12,8,8
"7351","ENSG00000185986",16,6,33
"7352","ENSG00000185989",7,11,20
"7353","ENSG00000186001",14,17,56
"7354","ENSG00000186010",110,182,326
"7355","ENSG00000186063",22,29,8
"7356","ENSG00000186088",2,6,34
"7357","ENSG00000186106",7,16,19
"7358","ENSG00000186111",13,10,14
"7359","ENSG00000186132",23,21,25
"7360","ENSG00000186141",33,43,42
"7361","ENSG00000186166",14,22,28
"7362","ENSG00000186174",7,4,28
"7363","ENSG00000186184",36,44,39
"7364","ENSG00000186187",20,26,33
"7365","ENSG00000186260",3,2,6
"7366","ENSG00000186265",11,30,32
"7367","ENSG00000186275",8,11,34
"7368","ENSG00000186283",29,39,61
"7369","ENSG00000186298",108,176,175
"7370","ENSG00000186300",3,1,42
"7371","ENSG00000186301",2,2,6
"7372","ENSG00000186350",28,47,7
"7373","ENSG00000186352",18,27,28
"7374","ENSG00000186432",73,71,52
"7375","ENSG00000186468",2159,1364,2211
"7376","ENSG00000186469",46,64,45
"7377","ENSG00000186470",18,21,41
"7378","ENSG00000186480",99,96,61
"7379","ENSG00000186501",21,31,9
"7380","ENSG00000186517",29,46,26
"7381","ENSG00000186522",3,17,46
"7382","ENSG00000186532",8,7,13
"7383","ENSG00000186575",10,6,17
"7384","ENSG00000186577",11,16,6
"7385","ENSG00000186591",30,34,32
"7386","ENSG00000186594",15,4,26
"7387","ENSG00000186625",21,29,20
"7388","ENSG00000186635",29,35,25
"7389","ENSG00000186648",1,2,2
"7390","ENSG00000186660",31,29,13
"7391","ENSG00000186687",11,9,19
"7392","ENSG00000186704",3,7,20
"7393","ENSG00000186716",2,12,30
"7394","ENSG00000186815",13,22,18
"7395","ENSG00000186818",21,10,8
"7396","ENSG00000186854",431,678,757
"7397","ENSG00000186866",11,8,7
"7398","ENSG00000186918",7,7,10
"7399","ENSG00000186951",3,3,12
"7400","ENSG00000186998",20,44,6
"7401","ENSG00000187024",2,9,3
"7402","ENSG00000187049",4,8,45
"7403","ENSG00000187051",76,104,118
"7404","ENSG00000187091",2,3,14
"7405","ENSG00000187097",4,5,35
"7406","ENSG00000187105",2,2,1
"7407","ENSG00000187109",653,659,469
"7408","ENSG00000187118",9,27,34
"7409","ENSG00000187134",3,1,63
"7410","ENSG00000187145",74,57,90
"7411","ENSG00000187147",61,65,21
"7412","ENSG00000187187",1,3,15
"7413","ENSG00000187239",111,161,122
"7414","ENSG00000187257",12,20,23
"7415","ENSG00000187325",8,20,36
"7416","ENSG00000187446",18,31,52
"7417","ENSG00000187514",610,1463,756
"7418","ENSG00000187522",35,40,62
"7419","ENSG00000187531",21,24,29
"7420","ENSG00000187535",4,3,24
"7421","ENSG00000187555",97,127,80
"7422","ENSG00000187605",11,8,10
"7423","ENSG00000187608",20,183,15
"7424","ENSG00000187630",8,18,20
"7425","ENSG00000187688",46,54,57
"7426","ENSG00000187733",18,6,4
"7427","ENSG00000187735",68,166,46
"7428","ENSG00000187736",14,12,15
"7429","ENSG00000187741",7,15,28
"7430","ENSG00000187742",15,22,21
"7431","ENSG00000187764",9,21,23
"7432","ENSG00000187775",2,3,24
"7433","ENSG00000187778",47,65,42
"7434","ENSG00000187790",3,8,36
"7435","ENSG00000187815",6,4,31
"7436","ENSG00000187838",30,34,56
"7437","ENSG00000187840",49,61,8
"7438","ENSG00000187860",1,1,20
"7439","ENSG00000187912",34,65,75
"7440","ENSG00000187951",4,4,20
"7441","ENSG00000187953",10,5,45
"7442","ENSG00000187961",6,8,28
"7443","ENSG00000187980",6,1,18
"7444","ENSG00000187987",2,3,22
"7445","ENSG00000187994",8,12,4
"7446","ENSG00000188001",2,20,30
"7447","ENSG00000188010",21,16,21
"7448","ENSG00000188092",21,23,53
"7449","ENSG00000188130",26,31,79
"7450","ENSG00000188157",13,13,7
"7451","ENSG00000188186",18,37,43
"7452","ENSG00000188191",9,19,8
"7453","ENSG00000188206",119,498,162
"7454","ENSG00000188223",19,12,26
"7455","ENSG00000188229",42,109,31
"7456","ENSG00000188243",79,38,115
"7457","ENSG00000188313",11,19,22
"7458","ENSG00000188315",14,18,24
"7459","ENSG00000188342",58,49,40
"7460","ENSG00000188343",23,18,18
"7461","ENSG00000188352",12,30,30
"7462","ENSG00000188372",4,2,28
"7463","ENSG00000188384",13,8,8
"7464","ENSG00000188452",2,7,18
"7465","ENSG00000188493",6,4,14
"7466","ENSG00000188529",62,55,51
"7467","ENSG00000188554",17,23,36
"7468","ENSG00000188559",4,4,12
"7469","ENSG00000188566",11,16,15
"7470","ENSG00000188596",2,2,16
"7471","ENSG00000188603",7,8,1
"7472","ENSG00000188641",5,7,28
"7473","ENSG00000188677",73,119,106
"7474","ENSG00000188690",23,43,38
"7475","ENSG00000188725",50,90,64
"7476","ENSG00000188732",3,6,21
"7477","ENSG00000188735",24,27,96
"7478","ENSG00000188739",55,73,63
"7479","ENSG00000188786",6,8,39
"7480","ENSG00000188807",5,9,6
"7481","ENSG00000188811",14,10,27
"7482","ENSG00000188818",5,1,30
"7483","ENSG00000188846",1499,1021,1705
"7484","ENSG00000188859",7,4,33
"7485","ENSG00000188895",33,31,44
"7486","ENSG00000188906",6,7,23
"7487","ENSG00000188917",7,8,15
"7488","ENSG00000188976",70,100,46
"7489","ENSG00000188986",33,54,16
"7490","ENSG00000188994",6,3,23
"7491","ENSG00000189007",13,12,16
"7492","ENSG00000189042",7,8,23
"7493","ENSG00000189043",198,222,360
"7494","ENSG00000189046",18,20,26
"7495","ENSG00000189057",8,25,19
"7496","ENSG00000189067",35,55,90
"7497","ENSG00000189077",65,41,39
"7498","ENSG00000189079",6,8,50
"7499","ENSG00000189091",61,148,92
"7500","ENSG00000189159",125,230,173
"7501","ENSG00000189227",10,7,9
"7502","ENSG00000189266",64,92,92
"7503","ENSG00000189283",9,9,14
"7504","ENSG00000189298",5,2,22
"7505","ENSG00000189306",48,69,58
"7506","ENSG00000189308",6,8,3
"7507","ENSG00000189339",17,20,36
"7508","ENSG00000189366",2,2,1
"7509","ENSG00000189376",43,40,42
"7510","ENSG00000189403",99,189,165
"7511","ENSG00000189423",3,1,30
"7512","ENSG00000196072",70,46,98
"7513","ENSG00000196092",14,21,18
"7514","ENSG00000196101",45,62,268
"7515","ENSG00000196116",14,23,55
"7516","ENSG00000196126",341,86,460
"7517","ENSG00000196141",46,62,9
"7518","ENSG00000196150",4,3,1
"7519","ENSG00000196151",9,17,34
"7520","ENSG00000196154",71,67,94
"7521","ENSG00000196155",2,2,4
"7522","ENSG00000196177",10,11,77
"7523","ENSG00000196182",34,20,36
"7524","ENSG00000196187",9,10,24
"7525","ENSG00000196189",21,37,38
"7526","ENSG00000196199",35,39,47
"7527","ENSG00000196204",8,8,44
"7528","ENSG00000196205",5,12,47
"7529","ENSG00000196233",5,2,15
"7530","ENSG00000196235",129,115,84
"7531","ENSG00000196236",38,75,246
"7532","ENSG00000196247",4,2,17
"7533","ENSG00000196262",643,1196,1724
"7534","ENSG00000196290",23,30,3
"7535","ENSG00000196295",4,2,14
"7536","ENSG00000196302",15,13,35
"7537","ENSG00000196305",62,112,72
"7538","ENSG00000196312",5,6,1
"7539","ENSG00000196313",28,21,38
"7540","ENSG00000196323",13,9,36
"7541","ENSG00000196352",115,82,67
"7542","ENSG00000196357",12,8,43
"7543","ENSG00000196363",52,69,75
"7544","ENSG00000196365",49,69,35
"7545","ENSG00000196367",11,16,16
"7546","ENSG00000196387",8,15,17
"7547","ENSG00000196388",2,2,19
"7548","ENSG00000196396",62,83,85
"7549","ENSG00000196405",61,92,83
"7550","ENSG00000196419",283,547,387
"7551","ENSG00000196428",16,9,15
"7552","ENSG00000196449",71,86,55
"7553","ENSG00000196453",16,17,22
"7554","ENSG00000196455",18,23,54
"7555","ENSG00000196459",6,6,14
"7556","ENSG00000196465",317,383,1380
"7557","ENSG00000196476",12,9,40
"7558","ENSG00000196497",37,56,22
"7559","ENSG00000196498",20,27,29
"7560","ENSG00000196504",85,103,54
"7561","ENSG00000196505",14,10,21
"7562","ENSG00000196507",8,11,13
"7563","ENSG00000196510",24,49,44
"7564","ENSG00000196511",1,4,5
"7565","ENSG00000196517",3,2,2
"7566","ENSG00000196531",1026,880,908
"7567","ENSG00000196535",16,21,31
"7568","ENSG00000196547",15,16,25
"7569","ENSG00000196562",2,3,31
"7570","ENSG00000196565",9,7,28
"7571","ENSG00000196576",37,38,33
"7572","ENSG00000196586",44,32,38
"7573","ENSG00000196588",12,21,33
"7574","ENSG00000196591",90,158,67
"7575","ENSG00000196597",4,4,14
"7576","ENSG00000196605",2,3,38
"7577","ENSG00000196628",17,18,21
"7578","ENSG00000196642",22,49,30
"7579","ENSG00000196644",20,31,62
"7580","ENSG00000196652",4,3,35
"7581","ENSG00000196655",49,96,156
"7582","ENSG00000196663",3,5,14
"7583","ENSG00000196678",6,6,21
"7584","ENSG00000196683",160,101,128
"7585","ENSG00000196684",7,25,16
"7586","ENSG00000196689",5,4,1
"7587","ENSG00000196696",8,6,26
"7588","ENSG00000196700",36,55,50
"7589","ENSG00000196704",42,75,90
"7590","ENSG00000196705",3,4,27
"7591","ENSG00000196712",12,10,16
"7592","ENSG00000196715",28,30,16
"7593","ENSG00000196730",41,51,48
"7594","ENSG00000196735",260,2,564
"7595","ENSG00000196743",51,110,95
"7596","ENSG00000196756",21,27,37
"7597","ENSG00000196776",57,39,67
"7598","ENSG00000196792",14,13,33
"7599","ENSG00000196796",23,15,5
"7600","ENSG00000196821",21,49,34
"7601","ENSG00000196839",54,59,72
"7602","ENSG00000196843",30,45,21
"7603","ENSG00000196850",24,30,13
"7604","ENSG00000196865",11,8,35
"7605","ENSG00000196873",23,32,23
"7606","ENSG00000196912",3,3,22
"7607","ENSG00000196914",10,10,31
"7608","ENSG00000196922",1,2,1
"7609","ENSG00000196923",20,18,28
"7610","ENSG00000196924",131,233,82
"7611","ENSG00000196943",18,21,24
"7612","ENSG00000196954",51,56,61
"7613","ENSG00000196961",24,63,16
"7614","ENSG00000196968",4,11,19
"7615","ENSG00000196975",64,90,75
"7616","ENSG00000196993",4,1,5
"7617","ENSG00000196998",1,4,6
"7618","ENSG00000197006",34,50,30
"7619","ENSG00000197008",1,2,17
"7620","ENSG00000197021",25,43,33
"7621","ENSG00000197043",466,841,638
"7622","ENSG00000197045",22,16,30
"7623","ENSG00000197063",10,4,13
"7624","ENSG00000197070",12,24,22
"7625","ENSG00000197077",1,1,23
"7626","ENSG00000197081",43,32,46
"7627","ENSG00000197102",33,41,59
"7628","ENSG00000197111",289,381,346
"7629","ENSG00000197114",29,24,15
"7630","ENSG00000197122",47,48,38
"7631","ENSG00000197136",18,16,15
"7632","ENSG00000197142",42,58,48
"7633","ENSG00000197150",5,8,6
"7634","ENSG00000197157",120,243,175
"7635","ENSG00000197170",63,64,56
"7636","ENSG00000197183",4,7,13
"7637","ENSG00000197217",5,9,32
"7638","ENSG00000197223",29,23,2
"7639","ENSG00000197226",25,34,46
"7640","ENSG00000197265",36,80,65
"7641","ENSG00000197275",5,8,36
"7642","ENSG00000197283",13,5,14
"7643","ENSG00000197299",4,20,34
"7644","ENSG00000197302",10,12,8
"7645","ENSG00000197323",12,12,54
"7646","ENSG00000197324",17,28,22
"7647","ENSG00000197329",20,24,31
"7648","ENSG00000197343",8,15,115
"7649","ENSG00000197345",59,77,23
"7650","ENSG00000197355",20,24,14
"7651","ENSG00000197362",4,4,1
"7652","ENSG00000197381",1,1,26
"7653","ENSG00000197386",23,33,40
"7654","ENSG00000197409",1,1,2
"7655","ENSG00000197429",2,5,27
"7656","ENSG00000197442",26,54,46
"7657","ENSG00000197444",3,3,7
"7658","ENSG00000197448",75,85,108
"7659","ENSG00000197451",192,257,102
"7660","ENSG00000197461",19,11,8
"7661","ENSG00000197471",14,16,5
"7662","ENSG00000197498",81,75,45
"7663","ENSG00000197535",15,14,40
"7664","ENSG00000197536",3,5,8
"7665","ENSG00000197548",7,15,29
"7666","ENSG00000197555",32,30,37
"7667","ENSG00000197563",8,14,34
"7668","ENSG00000197568",5,9,42
"7669","ENSG00000197586",17,20,15
"7670","ENSG00000197601",21,23,24
"7671","ENSG00000197603",3,5,16
"7672","ENSG00000197620",16,22,18
"7673","ENSG00000197622",64,65,76
"7674","ENSG00000197632",1,2,2
"7675","ENSG00000197635",8,5,36
"7676","ENSG00000197646",10,8,7
"7677","ENSG00000197653",1,2,18
"7678","ENSG00000197681",40,30,29
"7679","ENSG00000197694",67,75,53
"7680","ENSG00000197724",7,9,23
"7681","ENSG00000197728",668,606,1303
"7682","ENSG00000197746",244,282,319
"7683","ENSG00000197756",705,1324,2276
"7684","ENSG00000197771",60,66,63
"7685","ENSG00000197774",11,15,23
"7686","ENSG00000197779",6,3,23
"7687","ENSG00000197780",21,16,38
"7688","ENSG00000197785",20,60,22
"7689","ENSG00000197798",13,16,26
"7690","ENSG00000197813",149,157,114
"7691","ENSG00000197822",3,8,64
"7692","ENSG00000197858",25,33,13
"7693","ENSG00000197860",12,12,36
"7694","ENSG00000197872",3,4,40
"7695","ENSG00000197879",85,90,57
"7696","ENSG00000197885",477,368,1610
"7697","ENSG00000197892",5,8,46
"7698","ENSG00000197894",75,138,72
"7699","ENSG00000197903",37,198,110
"7700","ENSG00000197912",15,16,27
"7701","ENSG00000197930",45,55,21
"7702","ENSG00000197943",36,90,155
"7703","ENSG00000197948",12,10,28
"7704","ENSG00000197951",2,3,11
"7705","ENSG00000197956",95,90,50
"7706","ENSG00000197958",1277,2111,1669
"7707","ENSG00000197965",10,17,24
"7708","ENSG00000197969",16,13,20
"7709","ENSG00000197989",45,35,38
"7710","ENSG00000198000",37,36,47
"7711","ENSG00000198001",6,9,9
"7712","ENSG00000198015",26,59,54
"7713","ENSG00000198026",17,16,25
"7714","ENSG00000198035",4,6,21
"7715","ENSG00000198040",10,13,1
"7716","ENSG00000198053",8,3,1
"7717","ENSG00000198055",30,75,43
"7718","ENSG00000198056",9,31,36
"7719","ENSG00000198060",37,26,23
"7720","ENSG00000198087",47,37,57
"7721","ENSG00000198089",8,8,22
"7722","ENSG00000198105",8,10,28
"7723","ENSG00000198106",18,19,23
"7724","ENSG00000198130",18,40,32
"7725","ENSG00000198131",16,14,48
"7726","ENSG00000198156",2,1,3
"7727","ENSG00000198160",19,31,28
"7728","ENSG00000198162",12,12,31
"7729","ENSG00000198168",33,92,34
"7730","ENSG00000198169",11,4,13
"7731","ENSG00000198171",61,60,32
"7732","ENSG00000198176",37,75,44
"7733","ENSG00000198185",5,3,1
"7734","ENSG00000198189",24,22,71
"7735","ENSG00000198198",6,9,27
"7736","ENSG00000198216",14,7,28
"7737","ENSG00000198218",26,64,34
"7738","ENSG00000198231",70,70,52
"7739","ENSG00000198242",948,1126,2845
"7740","ENSG00000198252",12,20,13
"7741","ENSG00000198258",178,199,335
"7742","ENSG00000198265",5,8,49
"7743","ENSG00000198270",4,5,20
"7744","ENSG00000198276",17,32,11
"7745","ENSG00000198286",17,21,23
"7746","ENSG00000198298",6,3,17
"7747","ENSG00000198301",62,63,35
"7748","ENSG00000198315",14,7,22
"7749","ENSG00000198331",9,15,28
"7750","ENSG00000198355",61,51,4
"7751","ENSG00000198356",55,99,66
"7752","ENSG00000198369",3,5,50
"7753","ENSG00000198373",13,19,18
"7754","ENSG00000198380",50,73,35
"7755","ENSG00000198382",34,46,50
"7756","ENSG00000198399",32,23,28
"7757","ENSG00000198408",37,50,63
"7758","ENSG00000198420",3,7,14
"7759","ENSG00000198431",80,57,51
"7760","ENSG00000198453",4,6,2
"7761","ENSG00000198464",18,16,28
"7762","ENSG00000198492",73,75,47
"7763","ENSG00000198498",29,69,34
"7764","ENSG00000198502",185,7,300
"7765","ENSG00000198522",65,62,20
"7766","ENSG00000198538",2,3,9
"7767","ENSG00000198551",12,8,12
"7768","ENSG00000198554",8,23,55
"7769","ENSG00000198556",7,5,20
"7770","ENSG00000198561",35,29,26
"7771","ENSG00000198585",2,12,1
"7772","ENSG00000198586",53,49,76
"7773","ENSG00000198589",10,19,27
"7774","ENSG00000198604",50,51,43
"7775","ENSG00000198612",52,53,34
"7776","ENSG00000198624",36,39,39
"7777","ENSG00000198646",11,14,43
"7778","ENSG00000198663",22,16,26
"7779","ENSG00000198668",82,147,117
"7780","ENSG00000198677",34,50,48
"7781","ENSG00000198689",8,8,17
"7782","ENSG00000198690",12,14,43
"7783","ENSG00000198700",20,28,14
"7784","ENSG00000198707",10,8,18
"7785","ENSG00000198715",13,19,63
"7786","ENSG00000198718",17,11,37
"7787","ENSG00000198721",26,14,38
"7788","ENSG00000198722",4,5,21
"7789","ENSG00000198728",43,33,48
"7790","ENSG00000198730",43,57,51
"7791","ENSG00000198736",56,64,13
"7792","ENSG00000198742",6,4,14
"7793","ENSG00000198746",14,7,13
"7794","ENSG00000198752",9,14,18
"7795","ENSG00000198755",781,925,1218
"7796","ENSG00000198771",11,41,39
"7797","ENSG00000198786",49,2,79
"7798","ENSG00000198791",54,70,46
"7799","ENSG00000198792",14,15,15
"7800","ENSG00000198793",12,23,33
"7801","ENSG00000198796",3,9,38
"7802","ENSG00000198805",107,155,112
"7803","ENSG00000198814",18,23,26
"7804","ENSG00000198815",21,17,43
"7805","ENSG00000198818",119,248,144
"7806","ENSG00000198825",1,4,37
"7807","ENSG00000198826",4,16,20
"7808","ENSG00000198830",99,255,56
"7809","ENSG00000198833",40,119,77
"7810","ENSG00000198836",50,53,53
"7811","ENSG00000198837",24,24,21
